"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"16S_2395",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2705",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2308",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2648",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2359",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_1197",11.6609772944693,1.78815105873545,2.51997074666179,0.709591990742042,0.47795718775748,0.785064095696186,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_1790",6.52660483610849,-0.728332487259387,2.47692651635925,-0.294046869153769,0.768722089205637,0.907570296129798,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_1867",5.7050305353861,-0.828007996467519,2.45670170651242,-0.337040510157407,0.736086362156397,0.903431381994577,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_1974",2.57714906718201,-4.77145736465365,2.9662238707694,-1.60859650941181,0.10770459799808,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2650",2.56304385738538,5.07235775908554,2.97756691488903,1.70352435531229,0.0884699841170927,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2707",1.05009847844045,3.80314552494972,2.98950474326413,1.27216574368008,0.203314236192407,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5342",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_6705",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5716",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_5221",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5530",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4412",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4789",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4239",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4487",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7434",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8694",0.410493041572176,2.56861116818294,3.00925093256861,0.853571611587223,0.393342393504514,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8262",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_9164",0.410493041572176,2.56861116818294,3.00925093256861,0.853571611587223,0.393342393504514,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5405",0.10467067000831,1.03005772218266,3.03762819068271,0.339099342487716,0.734534893743651,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_6718",0.558337912499298,-2.56028034756382,2.9868300329493,-0.857189836488858,0.391339978496001,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_3241",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8704",0.42279382426334,2.62950611786756,3.00784139695421,0.874217011751432,0.382000083368496,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_8280",0.281862549508893,2.11009125286356,3.02194296473418,0.698256478526614,0.485016811487655,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4240",0.155423308446378,1.53555155763369,3.03472792242592,0.505993155526837,0.612861454554508,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_5634",0.418682680033239,2.59299402348787,3.00867957074914,0.861837880210763,0.388776736653809,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_10103",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_8691",0.564427932161742,2.98584997034449,3.0006628474905,0.995063465007941,0.319705398412211,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_9419",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_9550",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_6400",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7543",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4901",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8261",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8108",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_9804",0.222114804980272,-1.24948104643118,3.0253367180184,-0.413005613222976,0.679602501167974,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_6815",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4404",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_5414",1.93101821787871,4.58841986717131,2.98119680682109,1.53912007978569,0.123774983800463,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_5548",2.41377277234839,4.92417240198727,2.97855511229936,1.65320842365947,0.0982884526975971,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4438",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_7833",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_7694",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4483",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8109",0.253881368523571,1.73657585396939,3.0316719114978,0.57281127531753,0.566772483871621,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4894",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4829",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5111",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3318",3.3193211510814,5.4050545014628,2.97567923607077,1.81641032942781,0.0693074518597846,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3899",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7974",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_6052",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7146",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7272",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4439",0.291928282097357,-1.64195025641915,3.01003513752512,-0.545492056205422,0.585415142535347,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8672",0.381124141017404,-2.00501820807851,2.99909474186927,-0.668541136792775,0.503788232279669,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3671",0.126940684261786,1.03005772218266,3.03762819068271,0.339099342487716,0.734534893743651,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_8814",0.190562070508702,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786444,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2235",0.833270540835947,3.49794350688066,2.99296418191441,1.16872214108598,0.242515598354565,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_2246",0.982086907387348,3.7151744727688,2.99042888188027,1.24235506661935,0.214105586380059,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_8819",0.325697115624591,-1.77889386715537,3.00558742634044,-0.591862293395781,0.553942805235166,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4277",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4406",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_6304",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_6498",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3793",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3599",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5714",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7436",1.93101821787871,4.58841986717131,2.98119680682109,1.53912007978569,0.123774983800463,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5417",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_1868",1.40931274754447,4.219495821767,2.98487799512273,1.41362421802888,0.157472266640232,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_6936",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7157",0.503900936989795,-2.41763180302306,2.98955002201105,-0.808694213250438,0.418691057554801,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_7672",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5396",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4550",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4097",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3480",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4690",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4948",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4995",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2647",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_3917",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4057",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4099",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_4370",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2570",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3131",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4243",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_1035",0.831444254393991,-3.14053384045545,2.97814542850362,-1.05452668979749,0.291641847747037,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2203",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2934",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_3098",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_2794",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_4595",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales",NA,NA,NA
"16S_5063",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"16S_3319",0.762248282034807,-3.00988257951411,2.97981018384145,-1.01009205077415,0.312451190364616,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_7680",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_8545",0.167966978996598,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_8671",0.476405176271755,-2.32886737954048,2.99138193823324,-0.778525587045547,0.436259228379569,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_6083",0.395438806982545,-2.07190659338261,2.99735870599056,-0.691244124115566,0.489412139256913,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_9418",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_8981",0.166288850878798,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_8812",0.237263284189527,-1.33720329714732,3.02155444883112,-0.442554757755439,0.658087815118009,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_6514",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_9414",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_2974",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_4549",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_5088",0,0,0,0,1,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_5257",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_7953",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_5704",0,NA,NA,NA,NA,NA,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"16S_5484",0,0,0,0,1,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_8083",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_9549",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_9268",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_8247",0.333172207470408,-1.8302399151357,3.00402396611336,-0.609262754152952,0.542350290648735,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_7829",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_7693",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_9697",0.0729820705243393,-0.188203734783835,3.03762819068271,-0.0619574625232643,0.950596706873555,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_9002",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_8561",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA
"16S_9900",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_6259",0,0,0,0,1,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_9426",0.190562070508702,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786444,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"16S_8381",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_8088",0.474526568379054,-2.33434676042593,2.99126559756248,-0.780387660102179,0.435162729035911,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_7560",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_9125",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"16S_9698",0.222114804980272,-1.24948104643118,3.0253367180184,-0.413005613222976,0.679602501167974,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"16S_8399",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
